timePoint,provence,sum
18,342122,1
18,211303,1
18,420723,1
18,612732,1
18,320325,1
18,642102,1
18,361025,1
18,370306,1
18,142633,1
18,440603,1
18,422400,1
18,341821,1
18,140525,1
18,612625,1
18,210111,1
18,432326,1
18,542422,1
18,110223,1
18,652401,1
18,359002,1
18,330803,1
18,433027,1
18,320201,1
18,510115,1
18,130504,1
18,532427,1
18,422722,1
18,140524,1
18,511201,1
18,210219,1
18,653023,1
18,320822,1
18,321101,1
18,412325,1
18,451229,1
18,230503,1
18,372502,1
18,152222,1
18,440903,1
18,440107,1
18,420124,1
18,460106,1
18,652800,1
18,420981,1
18,450106,1
18,230823,1
18,360725,1
18,310224,1
18,321083,1
18,440507,1
18,632524,1
18,222301,1
18,542331,1
18,422323,1
18,132825,1
18,652425,1
18,512903,1
18,150721,1
18,653227,1
18,410126,1
18,520302,1
18,132329,1
18,469024,1
18,352622,1
18,140902,1
18,432823,1
18,652927,1
18,142323,1
18,110229,1
18,362121,1
18,450332,1
18,422421,1
18,432826,1
18,451024,1
18,441501,1
18,530826,1
18,231283,1
18,510925,1
18,321028,1
18,320503,1
18,452525,1
18,411625,1
18,440303,1
18,411626,1
18,450328,1
18,411103,1
18,440683,1
18,432426,1
18,152126,1
18,132401,1
18,341523,1
18,451223,1
18,452426,1
18,342101,1
18,110227,1
18,452423,1
18,440203,1
18,140926,1
18,612624,1
18,632823,1
18,422724,1
18,330625,1
18,152325,1
18,350625,1
18,362135,1
18,320611,1
18,321001,1
18,542229,1
18,411726,1
18,140823,1
18,361024,1
18,622927,1
18,142121,1
18,321025,1
18,511402,1
18,412902,1
18,132228,1
18,371723,1
18,133029,1
18,412922,1
18,140112,1
18,350111,1
18,110103,1
18,441426,1
18,350429,1
18,621225,1
18,370212,1
18,320520,1
18,372432,1
18,321085,1
18,140830,1
18,452802,1
18,422431,1
18,341522,1
18,330422,1
18,433021,1
18,230715,1
18,150722,1
18,232623,1
18,210905,1
18,433029,1
18,350203,1
18,320422,1
18,350925,1
18,210821,1
18,520326,1
18,362130,1
18,654324,1
18,441722,1
18,342421,1
18,361130,1
18,621222,1
18,469007,1
18,450501,1
18,519001,1
18,130432,1
18,452524,1
18,520325,1
18,420609,1
18,432322,1
18,413027,1
18,612424,1
18,432924,1
18,230207,1
18,320823,1
18,330123,1
18,640205,1
18,430411,1
18,361124,1
18,142624,1
18,653224,1
18,469026,1
18,321087,1
18,332603,1
18,150929,1
18,542342,1
18,451222,1
18,210121,1
18,511821,1
18,513804,1
18,430102,1
18,342125,1
18,413021,1
18,350505,1
18,510238,1
18,339011,1
18,370727,1
18,519002,1
18,422128,1
18,310229,1
18,542527,1
18,150724,1
18,440510,1
18,632522,1
18,330922,1
18,654028,1
18,231124,1
18,412328,1
18,310227,1
18,422824,1
18,320212,1
18,542327,1
18,542522,1
18,320703,1
18,411723,1
18,130230,1
18,230828,1
18,440421,1
18,530802,1
18,542233,1
18,220111,1
18,542231,1
18,510926,1
18,411729,1
18,622921,1
18,211222,1
18,612127,1
18,440824,1
18,542330,1
18,610421,1
18,440104,1
18,410124,1
18,410826,1
18,371021,1
18,510114,1
18,412929,1
18,370206,1
18,132623,1
18,452622,1
18,422625,1
18,320625,1
18,422601,1
18,370521,1
18,542428,1
18,520321,1
18,440505,1
18,132435,1
18,621121,1
18,141130,1
18,432624,1
18,341881,1
18,152725,1
18,142321,1
18,510200,1
18,140104,1
18,412322,1
18,422723,1
18,620201,1
18,140727,1
18,142332,1
18,210225,1
18,520101,1
18,372401,1
18,320401,1
18,469023,1
18,362133,1
18,211404,1
19,511623,7135
19,511622,4787
19,511602,3947
19,511023,3752
19,513030,3697
19,511621,3340
19,513029,2162
19,510522,1785
19,513021,1764
19,510921,1721
19,511681,1561
19,510902,1530
19,522122,1466
19,511025,1428
19,513022,1380
19,511304,1348
19,510213,1340
19,510202,1331
19,511321,1317
19,510212,1267
19,511028,1223
19,510521,1160
19,511324,1140
19,510322,1118
19,522132,1102
19,510231,1065
19,513023,1059
19,511011,1031
19,513701,1005
19,510211,962
19,510223,936
19,511322,934
19,512301,931
19,510221,912
19,510230,908
19,513723,901
19,513822,895
19,510722,850
19,510922,848
19,510215,773
19,513721,769
19,510214,768
19,510228,767
19,522121,766
19,510283,763
19,510225,760
19,512322,739
19,511325,732
19,513002,728
19,510282,713
19,510281,697
19,513901,684
19,511002,677
19,511381,676
19,511024,673
19,511323,671
19,510227,664
19,513902,652
19,510321,651
19,510824,637
19,511521,617
19,510525,610
19,422802,605
19,510623,595
19,510222,594
19,510219,582
19,511523,554
19,512323,551
19,511202,540
19,350583,540
19,510232,538
19,510224,530
19,510923,530
19,512324,529
19,510524,526
19,511225,495
19,513922,493
19,510229,484
19,511302,479
19,512222,477
19,513001,465
19,511303,458
19,511502,449
19,510502,448
19,510216,437
19,510781,410
19,510226,409
19,513722,408
19,512326,400
19,512226,392
19,511222,383
19,511522,375
19,511526,373
19,510121,366
19,510203,356
19,510218,352
19,513524,348
19,512223,348
19,511528,345
19,512221,344
19,330382,341
19,522125,333
19,511524,332
19,513521,325
19,513522,320
19,510503,317
19,510723,314
19,522128,313
19,511123,312
19,522229,309
19,522124,308
19,429004,306
19,522228,305
19,510821,299
19,511223,297
19,513523,297
19,530381,296
19,511525,295
19,513525,295
19,510402,293
19,510823,290
19,511221,289
19,511224,285
19,520202,283
19,512201,278
19,511124,278
19,510122,275
19,422826,274
19,522401,273
19,360123,271
19,522123,264
19,520201,262
19,522427,254
19,522101,253
19,511203,250
19,511527,247
19,510311,242
19,430521,242
19,522225,241
19,510703,240
19,512224,239
19,510304,236
19,510504,235
19,522424,235
19,362502,234
19,522131,234
19,522126,233
19,532128,233
19,511204,229
19,513401,228
19,512227,225
19,510183,224
19,360124,221
19,510681,217
19,510182,217
19,522130,217
19,511529,216
19,421023,215
19,510181,213
19,510802,213
19,429005,213
19,513821,213
19,429006,209
19,522129,204
19,511102,203
19,512225,200
19,510622,196
19,520203,194
19,510112,193
19,360423,190
19,532124,188
19,422801,187
19,510822,186
19,510129,185
19,652901,184
19,421022,182
19,510704,182
19,510724,179
19,530322,175
19,432524,175
19,511126,170
19,522425,166
19,422202,166
19,350181,165
19,350582,165
19,430523,165
19,510125,163
19,510603,163
19,522127,162
19,513425,161
19,342623,161
19,510725,158
19,421087,157
19,522422,157
19,421083,157
19,522226,154
19,513624,153
19,522423,152
19,421081,152
19,522501,152
19,331082,152
19,511181,152
19,432503,147
19,510403,145
19,420984,143
19,511923,143
19,510124,143
19,510105,142
19,422823,141
19,350301,141
19,510106,141
19,422201,140
19,510302,139
19,510107,138
19,510411,138
19,513601,138
19,532130,137
19,522224,137
19,420881,136
19,511111,136
19,522725,133
19,511112,132
19,513426,132
19,513437,132
19,360622,131
19,513423,130
19,513101,130
19,510184,130
19,511226,129
19,430721,129
19,532129,128
19,513623,127
19,540102,127
19,511227,127
19,520221,126
19,520102,125
19,420821,123
19,513433,122
19,510422,122
19,422822,121
19,410728,121
19,510113,121
19,420222,120
19,513124,120
19,321283,119
19,440881,118
19,430682,118
19,330327,118
19,440582,116
19,511129,116
19,513622,116
19,362202,116
19,433127,114
19,430624,114
19,522426,114
19,520103,113
19,350322,113
19,433130,112
19,620102,112
19,130429,111
19,510104,111
19,513434,110
19,430421,108
19,610502,107
19,510811,107
19,612401,106
19,330381,106
19,440811,106
19,522321,106
19,420582,105
19,360121,105
19,430921,105
19,420683,105
19,530326,105
19,410781,105
19,511228,105
19,350321,104
19,362322,104
19,522601,104
19,520121,104
19,430522,104
19,422827,102
19,430524,102
19,510303,101
19,510682,101
19,420116,101
19,420281,101
19,622301,100
19,520181,100
19,532331,100
19,421122,100
19,421126,99
19,513824,99
19,360681,98
19,430981,98
19,420117,97
19,330724,97
19,532125,96
19,330324,96
19,420521,96
19,420502,93
19,341222,93
19,522701,93
19,421181,92
19,420621,92
19,340826,91
19,513031,91
19,620402,91
19,430723,90
19,612301,90
19,340123,90
19,331023,89
19,510727,89
19,430422,89
19,350182,89
19,610528,89
19,430321,89
19,341221,89
19,513826,89
19,510108,88
19,532101,88
19,522227,88
19,421003,87
19,620503,86
19,342401,86
19,510123,86
19,610321,85
19,430381,85
19,431121,85
19,320722,85
19,429001,85
19,362203,84
19,522428,84
19,430903,84
19,431224,83
19,532126,83
19,320323,83
19,320681,82
19,659001,82
19,362329,82
19,420921,82
19,342626,82
19,610322,82
19,652801,81
19,430481,80
19,421127,80
19,510626,80
19,440923,79
19,430703,79
19,413026,79
19,440803,78
19,411522,78
19,321281,78
19,513122,78
19,340822,77
19,320322,77
19,532127,77
19,410521,77
19,430722,76
19,510602,76
19,320382,75
19,450324,75
19,430181,75
19,412702,75
19,320321,74
19,510131,74
19,342423,74
19,430681,74
19,620422,74
19,320481,74
19,320721,73
19,513424,73
19,512021,73
19,362330,73
19,512928,73
19,320683,73
19,512228,72
19,422825,72
19,460003,72
19,342222,72
19,510132,72
19,350524,72
19,460004,71
19,320684,71
19,513621,71
19,620523,71
19,510421,71
19,411381,71
19,142726,71
19,430623,71
19,510625,71
19,411082,71
19,420583,71
19,622727,70
19,430602,70
19,362204,70
19,421125,70
19,522527,70
19,421002,70
19,410381,69
19,522528,69
19,520330,69
19,410901,69
19,342201,69
19,530302,69
19,620502,69
19,431202,69
19,362226,69
19,430423,68
19,513126,68
19,430725,68
19,420983,68
19,412728,68
19,420923,68
19,511902,68
19,652201,68
19,512328,68
19,630104,67
19,421182,67
19,320324,67
19,330681,67
19,412825,67
19,510812,67
19,522221,66
19,532131,66
19,342625,66
19,430922,66
19,522731,66
19,410421,66
19,522328,66
19,532901,66
19,342425,65
19,420325,65
19,440823,65
19,430124,65
19,411424,64
19,520122,64
19,331081,64
19,612425,64
19,513823,64
19,513127,64
19,321023,63
19,420704,63
19,330326,63
19,411303,63
19,362528,62
19,632801,62
19,612321,62
19,510904,62
19,512925,62
19,622201,62
19,360105,62
19,610124,62
19,622322,62
19,445281,62
19,360428,62
19,652301,62
19,520123,61
19,320723,61
19,420625,61
19,342422,61
19,430702,61
19,410329,61
19,430923,61
19,320682,61
19,411123,61
19,430426,61
19,142702,61
19,330722,61
19,513427,61
19,362201,60
19,450923,60
19,460027,60
19,440883,60
19,622102,60
19,360502,60
19,411081,60
19,350122,60
19,411325,60
19,410928,59
19,513428,59
19,511133,59
19,510726,59
19,610524,59
19,460102,59
19,440982,59
19,420381,59
19,350521,58
19,431281,58
19,433125,58
19,430621,58
19,420802,58
19,411521,58
19,411024,58
19,430424,58
19,433124,58
19,430726,58
19,440882,57
19,342224,57
19,320925,57
19,362529,57
19,341281,57
19,321322,57
19,522625,57
19,340321,56
19,422326,56
19,511121,56
19,520113,56
19,410181,56
19,532122,56
19,320922,56
19,530325,55
19,522222,55
19,432522,55
19,430281,55
19,622826,55
19,130527,55
19,340521,55
19,650102,55
19,610423,55
19,522322,55
19,450881,54
19,412822,54
19,341125,54
19,412824,54
19,342921,54
19,360732,54
19,421123,54
19,610115,54
19,622827,54
19,620104,54
19,622421,54
19,420922,54
19,420528,54
19,513435,54
19,350124,53
19,530102,53
19,610324,53
19,533023,53
19,620423,53
19,640102,53
19,350128,53
19,410621,53
19,654301,53
19,352203,53
19,522631,53
19,360122,52
19,430626,52
19,341225,52
19,320882,52
19,360481,52
19,360281,52
19,340121,51
19,341226,51
19,610302,51
19,150404,51
19,511132,50
19,522529,50
19,340824,50
19,460006,50
19,330481,50
19,342622,50
19,320281,50
19,610125,50
19,612323,50
19,372901,50
19,612328,50
19,430122,50
19,522627,50
19,340881,50
19,130984,50
19,420982,50
19,620524,49
19,640321,49
19,622424,49
19,410822,49
19,431025,49
19,513123,49
19,411302,49
19,412724,49
19,420323,49
19,340827,49
19,430581,49
19,420624,49
19,420527,49
19,522526,49
19,431221,49
19,612324,48
19,341126,48
19,230523,48
19,612322,48
19,622726,48
19,522323,48
19,421024,48
19,142429,48
19,512923,48
19,412721,48
19,511922,48
19,320623,48
19,412326,48
19,342601,48
19,330781,48
19,622425,47
19,340825,47
19,362421,47
19,610481,47
19,654001,47
19,522723,47
19,370883,47
19,513125,47
19,642221,47
19,430525,46
19,360425,46
19,610523,46
19,513825,46
19,431126,46
19,460200,46
19,440804,46
19,420324,46
19,411328,46
19,360722,46
19,610431,46
19,142727,46
19,512921,46
19,340823,46
19,411282,46
19,431223,46
19,331021,45
19,352227,45
19,460031,45
19,440981,45
19,421102,45
19,420682,45
19,441424,45
19,532625,45
19,522622,45
19,410727,45
19,610323,45
19,432501,45
19,620522,45
19,421381,45
19,622223,45
19,330621,45
19,411329,44
19,411481,44
19,320282,44
19,513221,44
19,412827,44
19,320923,44
19,412726,44
19,511027,44
19,612429,44
19,620421,44
19,411324,44
19,350123,44
19,433101,44
19,530125,44
19,610526,44
19,362525,43
19,410183,43
19,410423,43
19,510217,43
19,532301,43
19,530629,43
19,412723,43
19,522634,43
19,140221,43
19,150429,43
19,420902,43
19,362425,43
19,522728,43
19,130682,42
19,410482,42
19,130981,42
19,321284,42
19,420115,42
19,320582,42
19,513321,42
19,654123,42
19,330304,42
19,421281,42
19,142202,42
19,612325,42
19,362422,42
19,411523,42
19,522724,42
19,321088,42
19,612327,42
19,410522,42
19,340621,42
19,370881,42
19,510702,41
19,532801,41
19,520111,41
19,411322,41
19,220381,41
19,362430,41
19,620302,41
19,142703,41
19,352228,41
19,412727,41
19,432502,41
19,632124,41
19,340421,40
19,430482,40
19,342225,40
19,420822,40
19,211103,40
19,130528,40
19,513322,40
19,530402,40
19,362523,40
19,420302,40
19,450721,40
19,440801,40
19,362321,40
19,421302,40
19,450922,40
19,532501,40
19,420581,40
19,321183,40
19,411321,39
19,640103,39
19,352202,39
19,341227,39
19,652701,39
19,522727,39
19,622226,39
19,452226,39
19,411526,39
19,421222,39
19,370683,39
19,532123,39
19,420321,39
19,411524,39
19,522628,39
19,610303,39
19,530323,39
19,372925,39
19,411528,39
19,620121,39
19,320911,38
19,372928,38
19,371326,38
19,220284,38
19,330281,38
19,654101,38
19,632123,38
19,411323,38
19,522223,38
19,530423,38
19,430528,38
19,460103,38
19,360602,38
19,410323,37
19,532924,37
19,422828,37
19,610326,37
19,411023,37
19,410922,37
19,152127,37
19,330329,37
19,610103,37
19,150426,37
19,431124,37
19,622822,37
19,370283,37
19,330282,37
19,370829,37
19,431226,37
19,220122,37
19,622429,37
19,411425,37
19,410526,36
19,421202,36
19,620103,36
19,650103,36
19,420503,36
19,610404,36
19,412828,36
19,410325,36
19,612326,36
19,513430,36
19,430724,36
19,630103,36
19,520322,36
19,411422,36
19,440783,36
19,532626,36
19,542301,36
19,360782,36
19,142723,36
19,142725,36
19,532622,36
19,610402,36
19,522626,36
19,522729,36
19,652823,36
19,431222,35
19,372922,35
19,140105,35
19,362531,35
19,371202,35
19,350304,35
19,211324,35
19,410327,35
19,530328,35
19,330881,35
19,610425,35
19,620321,35
19,630102,35
19,130681,35
19,512922,35
19,445222,35
19,450521,34
19,130434,34
19,630105,34
19,130402,34
19,411503,34
19,110108,34
19,421221,34
19,150422,34
19,450481,34
19,142701,34
19,320902,34
19,331002,34
19,420606,34
19,220581,34
19,622626,34
19,530113,34
19,331022,34
19,230381,34
19,420202,34
19,320981,34
19,622427,34
19,330821,34
19,530128,34
19,610122,34
19,410102,33
19,431021,33
19,610424,33
19,445224,33
19,362323,33
19,610104,33
19,622801,33
19,411122,33
19,371102,33
19,431081,33
19,511113,33
19,431228,33
19,522635,33
19,410823,33
19,320826,33
19,220182,33
19,370481,33
19,430121,33
19,530129,33
19,440301,33
19,342901,33
19,431128,33
19,512902,33
19,420106,32
19,342426,32
19,522629,32
19,530324,32
19,321321,32
19,360430,32
19,533224,32
19,340323,32
19,431023,32
19,360313,32
19,530127,32
19,410225,32
19,340322,32
19,642224,32
19,612422,32
19,440281,32
19,142601,32
19,342501,32
19,420322,32
19,522726,32
19,130582,32
19,610422,32
19,420303,32
19,150403,32
19,340702,32
19,340122,32
19,640202,32
19,622621,32
19,632825,31
19,352225,31
19,341223,31
19,140621,31
19,441522,31
19,610221,31
19,130481,31
19,522325,31
19,513431,31
19,654126,31
19,350824,31
19,431003,31
19,420203,31
19,410527,31
19,412722,31
19,513223,31
19,430407,31
19,610121,31
19,130684,31
19,142732,31
19,320483,31
19,342522,30
19,152104,30
19,410711,30
19,130182,30
19,341181,30
19,232301,30
19,433122,30
19,210682,30
19,650104,30
19,142226,30
19,652922,30
19,411527,30
19,140402,30
19,370303,30
19,360302,30
19,330501,30
19,542221,30
19,360721,30
19,640221,30
19,445221,30
19,522623,30
19,532526,30
19,654125,30
19,431022,30
19,441523,30
19,421121,30
19,652827,29
19,622630,29
19,220282,29
19,341182,29
19,445381,29
19,130982,29
19,450821,29
19,430821,29
19,622821,29
19,522730,29
19,230103,29
19,511021,29
19,150203,29
19,533222,29
19,420684,29
19,532621,29
19,513224,29
19,510683,29
19,653127,29
19,412826,29
19,420111,29
19,130828,29
19,652322,29
19,512229,29
19,220882,29
19,430502,29
19,330227,29
19,450802,29
19,532923,29
19,211224,29
19,321081,29
19,430221,29
19,540125,29
19,130221,29
19,533001,29
19,339005,29
19,342221,29
19,530103,29
19,362524,29
19,131127,29
19,430223,29
19,411403,29
19,321323,29
19,362301,29
19,130534,29
19,610527,28
19,130634,28
19,320482,28
19,452127,28
19,360311,28
19,610581,28
19,321201,28
19,350121,28
19,360730,28
19,130635,28
19,410425,28
19,430304,28
19,132201,28
19,610525,28
19,622101,28
19,632122,28
19,420602,28
19,430611,28
19,430302,28
19,140602,28
19,370911,28
19,533221,28
19,362426,28
19,340721,28
19,530421,28
19,610429,28
19,612522,28
19,220183,28
19,350702,28
19,130123,28
19,510903,28
19,622701,28
19,360731,28
19,332522,28
19,142731,27
19,512533,27
19,530126,27
19,320621,27
19,530624,27
19,371302,27
19,430503,27
19,430103,27
19,410882,27
19,321324,27
19,650204,27
19,411326,27
19,420703,27
19,654121,27
19,533325,27
19,410725,27
19,460007,27
19,440681,27
19,131026,27
19,410185,27
19,530112,27
19,452124,27
19,522324,27
19,340403,27
19,450902,27
19,350722,27
19,450981,27
19,610102,26
19,452123,26
19,372301,26
19,532627,26
19,612423,26
19,532624,26
19,150430,26
19,532930,26
19,412725,26
19,410724,26
19,330182,26
19,430822,26
19,441481,26
19,530111,26
19,410402,26
19,130102,26
19,622722,26
19,371323,26
19,362228,26
19,370682,26
19,332526,26
19,513432,26
19,371502,26
19,652926,26
19,371428,26
19,320821,26
19,350305,26
19,632826,26
19,140202,26
19,370281,26
19,360424,26
19,320924,26
19,410322,26
19,371325,26
19,360427,26
19,220523,26
19,211021,26
19,222403,26
19,320283,26
19,410221,26
19,420114,26
19,622225,25
19,350426,25
19,620403,25
19,452224,25
19,522327,25
19,360102,25
19,142625,25
19,142401,25
19,650203,25
19,130928,25
19,431230,25
19,360781,25
19,612525,25
19,532929,25
19,652323,25
19,431225,25
19,310110,25
19,410927,25
19,142431,25
19,441622,25
19,440921,25
19,350783,25
19,210103,25
19,622624,25
19,231121,25
19,362334,25
19,340406,25
19,532325,25
19,370681,25
19,142623,25
19,370502,25
19,142729,25
19,410105,25
19,410223,25
19,340223,25
19,430405,25
19,370786,24
19,622323,24
19,532225,24
19,360521,24
19,511022,24
19,430111,24
19,430105,24
19,532529,24
19,522326,24
19,622824,24
19,520112,24
19,130321,24
19,622628,24
19,530627,24
19,152502,24
19,532328,24
19,411221,24
19,321002,24
19,652923,24
19,522633,24
19,445121,24
19,410422,24
19,420105,24
19,320305,24
19,532324,24
19,640203,24
19,532522,24
19,420102,24
19,532528,24
19,130929,24
19,341224,23
19,640381,23
19,431125,23
19,130824,23
19,430224,23
19,510102,23
19,371328,23
19,230229,23
19,130302,23
19,410622,23
19,370921,23
19,513028,23
19,330302,23
19,652302,23
19,130535,23
19,362527,23
19,522530,23
19,362532,23
19,130825,23
19,530424,23
19,230122,23
19,512501,23
19,360111,23
19,371327,23
19,440583,23
19,410303,23
19,640322,23
19,441521,23
19,430902,23
19,410224,23
19,460002,23
19,130132,23
19,140108,23
19,140502,23
19,612701,23
19,530428,23
19,431382,23
19,142730,23
19,420529,23
19,330522,23
19,142724,23
19,513226,23
19,431102,23
19,362232,23
19,330411,23
19,140109,22
19,630121,22
19,331004,22
19,232303,22
19,370983,22
19,420103,22
19,412829,22
19,320724,22
19,652924,22
19,362428,22
19,652826,22
19,632822,22
19,140107,22
19,130625,22
19,450330,22
19,130406,22
19,332624,22
19,362331,22
19,370802,22
19,411002,22
19,320982,22
19,513128,22
19,370402,22
19,330683,22
19,441423,22
19,654122,22
19,130403,22
19,532725,22
19,622825,22
19,371322,22
19,452122,22
19,532623,22
19,131082,22
19,140421,21
19,410305,21
19,341202,21
19,532524,21
19,652928,21
19,230822,21
19,421223,21
19,422325,21
19,130622,21
19,231084,21
19,152326,21
19,450421,21
19,341122,21
19,642223,21
19,532525,21
19,321202,21
19,652722,21
19,532729,21
19,612526,21
19,150105,21
19,530181,21
19,220802,21
19,350781,21
19,110106,21
19,522632,21
19,612427,21
19,430802,21
19,430527,21
19,230281,21
19,320121,21
19,232332,21
19,542121,21
19,220722,21
19,410926,21
19,450422,21
19,542129,21
19,211382,21
19,230302,21
19,410825,21
19,411426,21
19,220102,21
19,360421,21
19,370724,21
19,440223,21
19,411202,21
19,410782,21
19,452227,20
19,341282,20
19,632126,20
19,360103,20
19,130632,20
19,411224,20
19,522624,20
19,330226,20
19,220524,20
19,330225,20
19,330802,20
19,352230,20
19,412821,20
19,410821,20
19,150202,20
19,350125,20
19,220202,20
19,452223,20
19,410324,20
19,340111,20
19,362424,20
19,430406,20
19,513233,20
19,622627,20
19,411421,20
19,441322,20
19,131102,20
19,330782,20
19,412701,20
19,130121,20
19,321282,20
19,522522,20
19,654221,20
19,150302,20
19,513228,20
19,370782,20
19,342427,20
19,522722,20
19,370684,20
19,511026,20
19,445322,20
19,130633,20
19,612426,20
19,130529,20
19,340503,20
19,410802,20
19,372926,19
19,440785,19
19,362324,19
19,231025,19
19,532932,19
19,622126,19
19,410304,19
19,640302,19
19,140223,19
19,130130,19
19,370826,19
19,220283,19
19,440802,19
19,330825,19
19,612501,19
19,533124,19
19,612524,19
19,632802,19
19,232321,19
19,370784,19
19,350784,19
19,210381,19
19,350628,19
19,532925,19
19,210281,19
19,220181,19
19,330682,19
19,420525,19
19,431129,19
19,372330,19
19,130183,19
19,542232,19
19,360222,19
19,372328,19
19,512529,19
19,440682,19
19,340221,19
19,440781,19
19,321027,19
19,460034,19
19,142201,19
19,362229,19
19,530321,19
19,431024,19
19,130427,19
19,450722,19
19,450122,19
19,131126,19
19,321084,19
19,522732,19
19,410426,19
19,410403,19
19,610521,19
19,230902,19
19,610114,19
19,622723,19
19,431028,19
19,341602,19
19,362302,19
19,513436,19
19,230107,19
19,452427,19
19,460033,19
19,360429,19
19,622428,19
19,441621,19
19,210603,19
19,654201,19
19,330824,19
19,450103,18
19,330727,18
19,430781,18
19,440902,18
19,232700,18
19,532530,18
19,411121,18
19,421124,18
19,622623,18
19,622629,18
19,445122,18
19,370202,18
19,640122,18
19,130181,18
19,320381,18
19,211321,18
19,130626,18
19,532628,18
19,530425,18
19,370781,18
19,511081,18
19,130726,18
19,421224,18
19,440183,18
19,320581,18
19,340222,18
19,131125,18
19,341103,18
19,152103,18
19,410184,18
19,152101,18
19,210203,18
19,370181,18
19,532922,18
19,430104,18
19,310115,18
19,370304,18
19,210902,18
19,653124,18
19,610202,18
19,341124,18
19,452702,18
19,211121,18
19,372923,18
19,632121,18
19,340104,18
19,622326,18
19,371324,18
19,650106,18
19,411502,18
19,130526,18
19,512527,18
19,511921,18
19,410411,18
19,370503,18
19,452402,17
19,230604,17
19,230421,17
19,410182,17
19,450702,17
19,441881,17
19,430102,17
19,452725,17
19,410611,17
19,410311,17
19,330726,17
19,612430,17
19,532527,17
19,360733,17
19,450322,17
19,610111,17
19,620123,17
19,130133,17
19,440221,17
19,362429,17
19,653130,17
19,320811,17
19,620202,17
19,230605,17
19,450221,17
19,542621,17
19,653101,17
19,512002,17
19,232302,17
19,341102,17
19,340603,17
19,431321,17
19,411102,17
19,370602,17
19,533421,17
19,411327,17
19,532502,17
19,370783,17
19,330127,17
19,654222,17
19,230183,17
19,512329,17
19,330106,17
19,142223,17
19,330602,17
19,231004,17
19,532224,17
19,533223,17
19,330322,17
19,230606,17
19,350825,17
19,321181,17
19,350500,17
19,532323,17
19,130184,17
19,130224,17
19,120109,17
19,532822,17
19,140203,17
19,220106,17
19,522630,17
19,610330,17
19,360403,17
19,371522,17
19,442000,17
19,330184,17
19,340602,17
19,532326,17
19,130703,17
19,612727,17
19,510721,17
19,513429,17
19,210411,17
19,532724,16
19,142733,16
19,420526,16
19,210522,16
19,430408,16
19,371122,16
19,350212,16
19,410103,16
19,610126,16
19,230225,16
19,320921,16
19,452724,16
19,411330,16
19,513027,16
19,130533,16
19,220204,16
19,371402,16
19,331003,16
19,460001,16
19,522502,16
19,410883,16
19,360402,16
19,130683,16
19,620122,16
19,370282,16
19,370705,16
19,530122,16
19,370832,16
19,140522,16
19,350821,16
19,220105,16
19,330183,16
19,130925,16
19,450121,16
19,540127,16
19,622725,16
19,232331,16
19,441421,16
19,230231,16
19,512528,16
19,120222,16
19,441900,16
19,230206,16
19,431322,16
19,330424,16
19,610112,16
19,513422,16
19,612527,16
19,530623,16
19,150425,16
19,640324,16
19,352229,16
19,431127,16
19,130204,16
19,652324,16
19,430203,16
19,441581,16
19,350102,16
19,513227,16
19,420107,16
19,612728,16
19,130823,16
19,460036,16
19,360735,16
19,141082,16
19,230405,16
19,610623,16
19,452729,16
19,362526,16
19,370685,16
19,620111,16
19,410503,16
19,410881,16
19,420104,15
19,130503,15
19,140311,15
19,130602,15
19,131181,15
19,120108,15
19,342529,15
19,431122,15
19,231026,15
19,320602,15
19,150102,15
19,142603,15
19,152301,15
19,410726,15
19,370403,15
19,411402,15
19,410721,15
19,622426,15
19,370285,15
19,640121,15
19,150428,15
19,410703,15
19,513229,15
19,654224,15
19,370305,15
19,211302,15
19,330328,15
19,622625,15
19,320525,15
19,150103,15
19,350721,15
19,441284,15
19,142225,15
19,222401,15
19,610328,15
19,372924,15
19,410222,15
19,452630,15
19,653126,15
19,532927,15
19,210106,15
19,220303,15
19,370882,15
19,433126,15
19,320829,15
19,622103,15
19,230524,15
19,210403,15
19,130631,15
19,120225,15
19,210282,15
19,140624,15
19,431002,15
19,230622,15
19,341204,15
19,411627,15
19,622123,15
19,130125,15
19,362227,15
19,460022,15
19,230321,15
19,610427,15
19,623024,15
19,411423,14
19,140227,14
19,420204,14
19,130425,14
19,130223,14
19,340828,14
19,370523,14
19,210283,14
19,210202,14
19,220103,14
19,230802,14
19,130126,14
19,220203,14
19,130821,14
19,510126,14
19,340803,14
19,340311,14
19,350428,14
19,612726,14
19,431227,14
19,130282,14
19,130281,14
19,530427,14
19,513025,14
19,370830,14
19,130426,14
19,532701,14
19,632521,14
19,370827,14
19,370405,14
19,362522,14
19,450203,14
19,532931,14
19,533422,14
19,622823,14
19,150424,14
19,220723,14
19,320106,14
19,452627,14
19,152122,14
19,610327,14
19,360321,14
19,130637,14
19,142622,14
19,150204,14
19,533022,14
19,220621,14
19,222404,14
19,412823,14
19,330721,14
19,652122,14
19,370687,14
19,140481,14
19,532329,14
19,152824,14
19,142427,14
19,512530,14
19,152801,14
19,131025,14
19,220211,14
19,330122,14
19,431229,14
19,152322,14
19,130705,14
19,654326,14
19,513225,14
19,152921,14
19,450323,14
19,340204,14
19,371002,14
19,530622,14
19,441422,14
19,330822,14
19,513335,14
19,231024,14
19,140521,14
19,130930,14
19,620521,14
19,330902,14
19,532730,14
19,652822,14
19,610222,14
19,210323,14
19,341621,14
19,220702,14
